"city","city_ascii","lat","lng","country","iso2","iso3","admin_name","capital","population","id"
"Caudete","Caudete","38.7044","-0.9881","Spain","ES","ESP","Castille-La Mancha","","10146","1724551551"
"Alella","Alella","41.4950","2.2960","Spain","ES","ESP","Catalonia","","10139","1724686640"
"Cabañaquinta","Cabanaquinta","43.1000","-5.5833","Spain","ES","ESP","Asturias","","10076","1724996581"
"Sax","Sax","38.5394","-0.8161","Spain","ES","ESP","Valencia","","10072","1724511269"
"Binéfar","Binefar","41.8500","0.3000","Spain","ES","ESP","Aragon","","10070","1724991956"
"San Vicente de Castellet","San Vicente de Castellet","41.6678","1.8633","Spain","ES","ESP","Catalonia","","10068","1724504704"
"La Bañeza","La Baneza","42.2975","-5.9017","Spain","ES","ESP","Castille-Leon","","10047","1724574131"
"Mengibar","Mengibar","37.9683","-3.8089","Spain","ES","ESP","Andalusia","","10041","1724436567"
"Setúbal","Setubal","38.5243","-8.8926","Portugal","PT","PRT","Setúbal","admin","10000","1620174557"
"Morayra","Morayra","38.6880","0.1345","Spain","ES","ESP","Canary Islands","","10000","1724811338"
"Praia do Carvoeiro","Praia do Carvoeiro","37.1200","-8.4600","Portugal","PT","PRT","Faro","","9987","1620666686"
"Torrejón de la Calzada","Torrejon de la Calzada","40.2000","-3.8000","Spain","ES","ESP","Madrid","","9947","1724980898"
"Consuegra","Consuegra","39.4619","-3.6064","Spain","ES","ESP","Castille-La Mancha","","9942","1724179582"
"Santa Clara","Santa Clara","40.1908","-8.4383","Portugal","PT","PRT","Coimbra","","9929","1620115175"
"Maceira","Maceira","39.6833","-8.9000","Portugal","PT","PRT","Leiria","","9901","1620411435"
"Matadepera","Matadepera","41.6036","2.0244","Spain","ES","ESP","Catalonia","","9899","1724902635"
"Pizarra","Pizarra","36.7667","-4.7000","Spain","ES","ESP","Andalusia","","9886","1724076004"
"Trancoso","Trancoso","40.7833","-7.3500","Portugal","PT","PRT","Guarda","minor","9878","1620483334"
"Santa María de Palautordera","Santa Maria de Palautordera","41.6953","2.4458","Spain","ES","ESP","Catalonia","","9872","1724250145"
"Fuente Palmera","Fuente Palmera","37.7000","-5.1000","Spain","ES","ESP","Andalusia","","9850","1724922514"
"Masquefa","Masquefa","41.5036","1.8136","Spain","ES","ESP","Catalonia","","9839","1724932244"
"Carregal do Sal","Carregal do Sal","40.4333","-8.0000","Portugal","PT","PRT","Viseu","","9835","1620089281"
"Ribadeo","Ribadeo","43.5336","-7.0403","Spain","ES","ESP","Galicia","","9828","1724577881"
"Alfaro","Alfaro","42.1783","-1.7492","Spain","ES","ESP","La Rioja","","9823","1724727631"
"El Espinar","El Espinar","40.7186","-4.2478","Spain","ES","ESP","Castille-Leon","","9814","1724085295"
"Alcarraz","Alcarraz","41.5661","0.5261","Spain","ES","ESP","Catalonia","","9787","1724729662"
"Mora","Mora","39.6840","-3.7770","Spain","ES","ESP","Castille-La Mancha","","9782","1724961041"
"Rute","Rute","37.3167","-4.3667","Spain","ES","ESP","Andalusia","","9779","1724167634"
"El Molar","El Molar","40.7336","-3.5814","Spain","ES","ESP","Madrid","","9759","1724048617"
"Alayor","Alayor","39.9339","4.1403","Spain","ES","ESP","Balearic Islands","","9748","1724740843"
"Idanha-a-Nova","Idanha-a-Nova","39.9167","-7.2333","Portugal","PT","PRT","Castelo Branco","minor","9716","1620152186"
"Guifões","Guifoes","41.2011","-8.6650","Portugal","PT","PRT","Porto","","9686","1620446223"
"Zumárraga","Zumarraga","43.0831","-2.3167","Spain","ES","ESP","Basque Country","","9668","1724224861"
"Valsequillo de Gran Canaria","Valsequillo de Gran Canaria","28.0000","-15.4667","Spain","ES","ESP","Canary Islands","","9667","1724192728"
"Villarrubia de los Ojos","Villarrubia de los Ojos","39.2167","-3.6000","Spain","ES","ESP","Castille-La Mancha","","9667","1724057885"
"Pinos Puente","Pinos Puente","37.2500","-3.7500","Spain","ES","ESP","Andalusia","","9664","1724568030"
"Palafolls","Palafolls","41.6692","2.7506","Spain","ES","ESP","Catalonia","","9661","1724813840"
"San Juan del Puerto","San Juan del Puerto","37.3167","-6.8333","Spain","ES","ESP","Andalusia","","9659","1724625645"
"Sangonera la Verde","Sangonera la Verde","37.9333","-1.2000","Spain","ES","ESP","Murcia","","9648","1724648209"
"Pinhel","Pinhel","40.7833","-7.0667","Portugal","PT","PRT","Guarda","minor","9627","1620892355"
"Caldas de Reyes","Caldas de Reyes","42.6028","-8.6383","Spain","ES","ESP","Galicia","","9620","1724509149"
"Grado","Grado","43.3881","-6.0736","Spain","ES","ESP","Asturias","","9616","1724381438"
"Alcanar","Alcanar","40.5440","0.4820","Spain","ES","ESP","Catalonia","","9612","1724553541"
"Fernán-Núñez","Fernan-Nunez","37.6667","-4.7167","Spain","ES","ESP","Andalusia","","9611","1724966021"
"Cuéllar","Cuellar","41.4009","-4.3136","Spain","ES","ESP","Castille-Leon","","9608","1724802615"
"Mortágua","Mortagua","40.4333","-8.2333","Portugal","PT","PRT","Viseu","minor","9607","1620677707"
"Buñol","Bunol","39.4194","-0.7906","Spain","ES","ESP","Valencia","","9579","1724376022"
"Maliaño","Maliano","43.4186","-3.8350","Spain","ES","ESP","Cantabria","","9563","1724082933"
"Sevilla La Nueva","Sevilla La Nueva","40.3475","-4.0286","Spain","ES","ESP","Madrid","","9551","1724114495"
"Colmenarejo","Colmenarejo","40.5608","-4.0169","Spain","ES","ESP","Madrid","","9534","1724492902"
"Piedras Blancas","Piedras Blancas","43.5600","-5.9760","Spain","ES","ESP","Asturias","","9533","1724519867"
"Puigcerdá","Puigcerda","42.4317","1.9283","Spain","ES","ESP","Catalonia","","9518","1724441850"
"San Sebastián de la Gomera","San Sebastian de la Gomera","28.0922","-17.1100","Spain","ES","ESP","Canary Islands","","9501","1724034121"
"Senmanat","Senmanat","41.6092","2.1369","Spain","ES","ESP","Catalonia","","9474","1724417480"
"Cervelló","Cervello","41.3978","1.9578","Spain","ES","ESP","Catalonia","","9469","1724026410"
"Rafelbuñol","Rafelbunol","39.5922","-0.3342","Spain","ES","ESP","Valencia","","9467","1724851676"
"Tabernes Blanques","Tabernes Blanques","39.5083","-0.3656","Spain","ES","ESP","Valencia","","9456","1724315090"
"Burela de Cabo","Burela de Cabo","43.6500","-7.4000","Spain","ES","ESP","Galicia","","9454","1724895816"
"Cervera","Cervera","41.6656","1.2714","Spain","ES","ESP","Catalonia","","9453","1724947654"
"Tavarede","Tavarede","40.1670","-8.8450","Portugal","PT","PRT","Coimbra","","9441","1620503693"
"Villacañas","Villacanas","39.6333","-3.3333","Spain","ES","ESP","Castille-La Mancha","","9434","1724000261"
"Olivares","Olivares","37.4167","-6.1500","Spain","ES","ESP","Andalusia","","9427","1724113808"
"Segorbe","Segorbe","39.8500","-0.4833","Spain","ES","ESP","Valencia","","9425","1724929897"
"Sabiñánigo","Sabinanigo","42.5144","-0.3744","Spain","ES","ESP","Aragon","","9423","1724358375"
"Tocina","Tocina","37.6000","-5.7333","Spain","ES","ESP","Andalusia","","9420","1724656816"
"Arenys de Munt","Arenys de Munt","41.6100","2.5400","Spain","ES","ESP","Catalonia","","9413","1724256334"
"Umbrete","Umbrete","37.3667","-6.1500","Spain","ES","ESP","Andalusia","","9376","1724771107"
"Miajadas","Miajadas","39.1500","-6.0667","Spain","ES","ESP","Extremadura","","9359","1724704147"
"Santa Comba","Santa Comba","43.0383","-8.8142","Spain","ES","ESP","Galicia","","9342","1724258894"
"Santa María de Cayón","Santa Maria de Cayon","43.3114","-3.8525","Spain","ES","ESP","Cantabria","","9316","1724357106"
"Monserrat","Monserrat","39.3575","-0.6031","Spain","ES","ESP","Valencia","","9312","1724732008"
"Catral","Catral","38.1594","-0.8050","Spain","ES","ESP","Valencia","","9275","1724794374"
"Aljustrel","Aljustrel","37.9167","-8.1667","Portugal","PT","PRT","Beja","minor","9257","1620079386"
"Muro del Alcoy","Muro del Alcoy","38.7797","-0.4361","Spain","ES","ESP","Valencia","","9253","1724540936"
"Manzanares el Real","Manzanares el Real","40.7272","-3.8611","Spain","ES","ESP","Madrid","","9247","1724862463"
"Benahavís","Benahavis","36.5190","-5.0454","Spain","ES","ESP","Andalusia","","9244","1724136228"
"La Victoria de Acentejo","La Victoria de Acentejo","28.4333","-16.4667","Spain","ES","ESP","Canary Islands","","9228","1724943642"
"San Lorenzo de Descardazar","San Lorenzo de Descardazar","39.6097","3.2839","Spain","ES","ESP","Balearic Islands","","9227","1724819492"
"Melgaço","Melgaco","42.1000","-8.2500","Portugal","PT","PRT","Viana do Castelo","minor","9213","1620521790"
"Llagostera","Llagostera","41.8292","2.8933","Spain","ES","ESP","Catalonia","","9208","1724471622"
"Paredes de Coura","Paredes de Coura","41.9000","-8.5500","Portugal","PT","PRT","Viana do Castelo","minor","9198","1620660116"
"Tiana","Tiana","41.4831","2.2697","Spain","ES","ESP","Catalonia","","9198","1724733828"
"San Fausto de Campcentellas","San Fausto de Campcentellas","41.5061","2.2400","Spain","ES","ESP","Catalonia","","9197","1724140929"
"Cistérniga","Cisterniga","41.6167","-4.6833","Spain","ES","ESP","Castille-Leon","","9182","1724893689"
"Binisalem","Binisalem","39.6886","2.8422","Spain","ES","ESP","Balearic Islands","","9172","1724936924"
"Jerez de los Caballeros","Jerez de los Caballeros","38.3203","-6.7714","Spain","ES","ESP","Extremadura","","9171","1724015123"
"Solsona","Solsona","41.9978","1.5208","Spain","ES","ESP","Catalonia","","9171","1724790953"
"Palomares del Río","Palomares del Rio","37.3167","-6.0500","Spain","ES","ESP","Andalusia","","9161","1724980685"
"San Fructuoso de Bagés","San Fructuoso de Bages","41.7520","1.8745","Spain","ES","ESP","Catalonia","","9156","1724643327"
"Gondizalves","Gondizalves","41.5360","-8.4400","Portugal","PT","PRT","Braga","","9148","1620510118"
"Sauzal","Sauzal","28.4778","-16.4361","Spain","ES","ESP","Canary Islands","","9145","1724040486"
"Montoro","Montoro","38.0167","-4.3833","Spain","ES","ESP","Andalusia","","9125","1724147056"
"Loeches","Loeches","40.3833","-3.4000","Spain","ES","ESP","Madrid","","9108","1724742454"
"Rebordosa","Rebordosa","41.2200","-8.4120","Portugal","PT","PRT","Porto","","9106","1620003378"
"Tineo","Tineo","43.3333","-6.4167","Spain","ES","ESP","Asturias","","9096","1724821871"
"La Matanza de Acentejo","La Matanza de Acentejo","28.4528","-16.4556","Spain","ES","ESP","Canary Islands","","9092","1724158737"
"Suances","Suances","43.4333","-4.0500","Spain","ES","ESP","Cantabria","","9091","1724045126"
"Vinhais","Vinhais","41.8167","-7.0000","Portugal","PT","PRT","Bragança","minor","9066","1620473528"
"Carregado","Carregado","39.0167","-8.9667","Portugal","PT","PRT","Lisboa","","9066","1620397185"
"Arico el Nuevo","Arico el Nuevo","28.1667","-16.4667","Spain","ES","ESP","Canary Islands","","9020","1724911313"
"Caxias","Caxias","38.7020","-9.2760","Portugal","PT","PRT","Lisboa","","9007","1620425668"
"Almusafes","Almusafes","39.2903","-0.4147","Spain","ES","ESP","Valencia","","8996","1724698693"
"Almargem","Almargem","38.8475","-9.2714","Portugal","PT","PRT","Lisboa","","8983","1620407856"
"Cheste","Cheste","39.4797","-0.6844","Spain","ES","ESP","Valencia","","8962","1724161865"
"Aver-o-Mar","Aver-o-Mar","41.4000","-8.7667","Portugal","PT","PRT","Porto","","8961","1620327215"
"Villamediana de Iregua","Villamediana de Iregua","42.4333","-2.4167","Spain","ES","ESP","La Rioja","","8954","1724390571"
"Vila Nova de Cerveira","Vila Nova de Cerveira","41.9667","-8.6833","Portugal","PT","PRT","Viana do Castelo","minor","8923","1620227274"
"Almagro","Almagro","38.8878","-3.7122","Spain","ES","ESP","Castille-La Mancha","","8907","1724161420"
"Silleda","Silleda","42.7000","-8.2333","Spain","ES","ESP","Galicia","","8876","1724280384"
"Rabo de Peixe","Rabo de Peixe","37.8103","-25.5861","Portugal","PT","PRT","Azores","","8866","1620488463"
"Ponta do Sol","Ponta do Sol","32.6806","-17.1042","Portugal","PT","PRT","Madeira","","8862","1620041092"
"Finestrat","Finestrat","38.5669","-0.2125","Spain","ES","ESP","Valencia","","8836","1724049685"
"Montmeló","Montmelo","41.5547","2.2500","Spain","ES","ESP","Catalonia","","8825","1724866272"
"Trujillo","Trujillo","39.4653","-5.8789","Spain","ES","ESP","Extremadura","","8821","1724377228"
"San Martín de Valdeiglesias","San Martin de Valdeiglesias","40.3640","-4.4010","Spain","ES","ESP","Madrid","","8812","1724237441"
"Hoyo de Manzanares","Hoyo de Manzanares","40.6333","-3.8833","Spain","ES","ESP","Madrid","","8811","1724993992"
"La Mujer","La Mujer","36.7522","-2.6839","Spain","ES","ESP","Andalusia","","8778","1724347316"
"Monforte del Cid","Monforte del Cid","38.3833","-0.7167","Spain","ES","ESP","Valencia","","8777","1724092008"
"Tordesillas","Tordesillas","41.5000","-5.0000","Spain","ES","ESP","Castille-Leon","","8681","1724737891"
"Tudela de Duero","Tudela de Duero","41.5842","-4.5800","Spain","ES","ESP","Castille-Leon","","8648","1724835733"
"Lourosa","Lourosa","40.9880","-8.5460","Portugal","PT","PRT","Aveiro","","8636","1620621244"
"Zuera","Zuera","41.8667","-0.7833","Spain","ES","ESP","Aragon","","8632","1724985911"
"Corella","Corella","42.1147","-1.7867","Spain","ES","ESP","Navarre","","8629","1724452724"
"Ferreira do Zêzere","Ferreira do Zezere","39.6833","-8.2833","Portugal","PT","PRT","Santarém","minor","8619","1620885794"
"Torre de Moncorvo","Torre de Moncorvo","41.2000","-7.1333","Portugal","PT","PRT","Bragança","minor","8572","1620001140"
"Reinosa","Reinosa","43.0019","-4.1378","Spain","ES","ESP","Cantabria","","8570","1724266157"
"Pedreguer","Pedreguer","38.7933","0.0342","Spain","ES","ESP","Valencia","","8558","1724095623"
"Colindres","Colindres","43.3967","-3.4483","Spain","ES","ESP","Cantabria","","8549","1724098136"
"Santiponce","Santiponce","37.4353","-6.0433","Spain","ES","ESP","Andalusia","","8539","1724904141"
"Ortuella","Ortuella","43.3103","-3.0569","Spain","ES","ESP","Basque Country","","8536","1724860199"
"Chamusca","Chamusca","39.3500","-8.4833","Portugal","PT","PRT","Santarém","minor","8530","1620501575"

